,DBS1,DBS2,DBS3,DBS4,DBS5,DBS7,DBS8,DBS10,DBS11,DBS12,DBS13,DBS14,DBS15,DBS16,DBS17,DBS18,DBS19,DBS20,DBS21,DBS22,DBS23,DBS24,DBS25,DBS26,DBS27,DBS28,DBS29,DBS30,DBS31,DBS32,DBS33,DBS34,DBS35,DBS36,DBS37,DBS38,DBS39,DBS40,DBS41
Kidney.RCC..SP103288,0,0,0,0,0,0,0,0,0,0,24.4627294859098,0,0,0,0,0,0,19.5372705140966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103300,0,0,0,0,0,0,0,0,0,0,78.9478997045272,0,0,0,0,0,0,63.0521002954937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103340,0,0,0,0,0,0,0,0,0,0,41.1418632263029,0,0,0,0,0,0,32.858136773708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103396,0,0,0,0,0,0,0,0,0,0,19.4589893637919,0,0,0,0,0,0,15.5410106362132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103408,0,0,0,0,0,0,0,0,0,0,52.2612857198983,0,0,0,0,0,0,41.7387142801155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103416,0,0,0,0,0,0,0,0,0,0,32.2463252314266,0,0,0,0,0,0,25.7536747685819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103428,0,0,0,0,0,0,0,0,0,0,46.1456033484208,0,0,0,0,0,0,36.8543966515914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103436,0,0,0,0,0,0,0,0,0,0,32.2463252314266,0,0,0,0,0,0,25.7536747685819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103444,0,0,0,0,0,0,0,0,0,0,30.5784118573873,0,0,0,0,0,0,24.4215881426208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103455,0,0,0,0,0,0,0,0,0,0,60.044881465415,0,0,0,0,0,0,47.9551185346008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103467,0,0,0,0,0,0,0,0,0,0,19.4589893637919,0,0,0,0,0,0,15.5410106362132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103483,0,0,0,0,0,0,0,0,0,0,23.9067583612301,0,0,0,0,0,0,19.0932416387763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103507,0,0,0,0,0,0,0,0,0,0,40.8015581269961,0,0,0,0,0,0,32.5863505535189,0,0,59.612091319509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103515,0,0,0,0,0,0,0,0,0,0,55.0411413432971,0,0,0,0,0,0,43.9588586567174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103523,0,0,0,0,0,0,0,0,0,0,31.1343829820671,0,0,0,0,0,0,24.8656170179412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103535,0,0,0,0,0,0,0,0,0,0,72.9698348939792,0,0,0,0,0,0,58.2776915598801,0,0,123.752473546186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103547,0,0,0,0,0,0,0,0,0,0,37.2500653535445,0,0,0,0,0,0,29.7499346464653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103575,0,0,0,0,0,0,0,0,0,0,50.593372345859,0,0,0,0,0,0,40.4066276541544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103595,0,0,0,0,0,0,0,0,0,0,31.1343829820671,0,0,0,0,0,0,24.8656170179412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103603,0,0,0,0,0,0,0,0,0,0,59.4889103407353,0,0,0,0,0,0,47.5110896592804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103619,0,0,0,0,0,0,0,0,0,0,14.455249241674,0,0,0,0,0,0,11.5447507583298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103673,0,0,0,0,0,0,0,0,0,0,42.7757728865201,0,34.0611609350149,0,0,0,0,34.1630661784845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103679,0,0,0,0,0,0,0,0,0,0,30.0224407327075,0,0,0,0,0,0,23.9775592673004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103685,0,0,0,0,0,0,0,0,0,0,44.4776899743815,0,0,0,0,0,0,35.5223100256302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103694,0,0,0,0,0,0,0,0,0,0,81.1717842032463,0,0,0,0,0,0,64.8282157967752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103706,0,0,0,0,0,0,0,0,0,0,63.3807082134937,0,0,0,0,0,0,50.6192917865231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103715,0,0,0,0,0,0,0,0,0,0,28.910498483348,0,0,0,0,0,0,23.0895015166597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103730,0,0,0,0,0,0,0,0,0,0,38.3620076029041,0,0,0,0,0,0,30.6379923971061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103742,0,0,0,0,0,0,0,0,0,0,48.9254589718197,0,0,0,0,0,0,39.0745410281933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103826,0,0,0,0,0,0,0,0,0,0,46.1456033484208,0,0,0,0,0,0,36.8543966515914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103844,0,0,0,0,0,0,0,0,0,0,35.0261808548254,0,0,0,0,0,0,27.9738191451838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney.RCC..SP103856,0,0,0,0,0,0,0,0,0,0,22.2388449871908,0,0,0,0,0,0,17.7611550128151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP97681,0,118.523967901697,0,0,0,0,0,0,0,0,23.6154473376303,0,0,0,0,0,0,18.860584760684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP97685,0,29.8068291181079,0,0,0,0,0,0,0,0,47.9209141549282,0,0,0,0,0,0,38.2722567269894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP97747,0,86.157661586077,0,0,0,0,0,0,0,0,31.6026988174229,0,0,0,0,0,0,25.2396395965194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP97771,0,79.0109403580766,0,0,0,0,0,0,0,0,57.8149144435265,0,0,0,0,0,0,46.1741451984388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP97775,0,0,0,0,0,0,0,0,0,0,148.713261333393,0,0,0,0,0,0,118.770524661916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP120755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49114,0,486.477783522863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49119,0,34.9526254913386,0,0,0,0,0,0,0,0,16.1495014745786,0,0,0,0,0,0,12.8978730340937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49124,0,0,0,0,0,0,0,0,0,0,54.9646235459466,0,0,0,0,0,0,43.8977473687542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49157,0,128.482993272415,0,0,0,0,0,0,0,0,25.862112547075,0,0,0,0,0,0,20.6548941805226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49175,0,0,0,0,0,0,0,0,0,0,18.3470471144324,0,0,0,0,0,0,14.6529528855725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49187,0,146.21074886045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49205,0,0,0,0,0,0,0,0,0,0,19.7895517666843,0,0,0,0,0,0,15.8050158074603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49229,0,0,0,0,0,0,0,0,0,0,15.0978243519258,0,0,0,0,0,0,12.0579463018543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49247,0,81.0381363444267,0,0,0,0,0,0,0,0,40.0087182706533,0,0,0,0,0,0,31.9531453849522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49286,0,76.8112608368939,0,0,0,0,0,0,0,0,30.1273742574995,0,0,0,0,0,0,24.0613649056303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49322,0,0,0,0,0,0,0,0,0,0,27.1524646122726,0,0,0,0,0,0,21.6854397445697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49328,0,84.8678705370872,0,0,0,0,0,0,0,0,29.5399297741323,0,0,0,0,0,0,23.5921996887983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49334,0,40.0645272119935,0,0,0,0,0,0,0,0,25.5387964686511,0,0,0,0,0,0,20.3966763193733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49379,0,348.179577781005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49385,0,142.134764854738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49391,0,0,0,0,0,0,0,0,0,0,14.6859557755558,0,0,0,0,0,0,11.7290055842034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49417,0,0,0,0,0,0,0,0,0,0,42.3353009192963,0,0,0,0,0,0,33.8112812322264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49469,0,0,0,0,0,0,0,0,0,0,22.7024114455743,0,0,0,0,0,0,18.1313844798056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49531,0,194.631133742195,0,0,0,0,0,0,0,0,40.790971089838,0,0,0,0,0,0,32.5778951679896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49541,0,106.945265037889,0,0,0,0,0,0,0,0,39.5043809107174,0,0,0,0,0,0,31.5503540514214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49551,0,425.227975140471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49591,0,34.5219052925988,0,0,0,0,0,0,0,0,22.5046518393721,0,0,0,0,0,0,17.9734428680423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP49651,0,45.8659454433065,0,0,0,0,0,0,0,0,26.205173322608,0,0,0,0,0,0,20.9288812341024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98053,0,89.7910054395556,0,0,0,0,0,0,0,0,26.2468378007759,0,0,0,0,0,0,20.9621567596836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98065,0,0,0,0,0,0,0,0,0,0,42.9277916771639,0,0,0,0,0,0,34.2844766792116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98078,0,189.430949053867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98082,0,46.9827728278891,0,0,0,0,0,0,0,0,24.4723072961682,0,0,0,0,0,0,19.5449198759578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98090,0,123.707469599004,0,0,0,0,0,0,0,0,91.3419029035469,0,0,0,0,0,0,72.9506274975092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98092,0,32.1570366142705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98096,0,117.90460785414,0,0,0,0,0,0,0,0,30.0754760113339,0,0,0,0,0,0,24.0199161345466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98164,0,221.370073898109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98265,0,79.226387887226,0,0,0,0,0,0,0,0,51.0234783422784,0,0,0,0,0,0,40.7501337705353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98289,0,85.261135978419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.14863669747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98297,0,152.167449117543,0,0,0,0,0,0,0,0,40.4927952274234,0,0,0,0,0,0,32.3397556550574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98305,0,49.8354096758154,0,0,0,0,0,0,0,0,51.2408509381975,0,0,0,0,0,0,40.9237393860194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98313,0,0,0,0,0,0,0,0,0,0,24.8711613025274,0,0,0,0,0,0,19.8634664478912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98327,0,110.770370289051,0,0,0,0,0,0,0,0,36.2657905928494,0,0,0,0,0,0,28.9638391181239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98359,0,42.4938858642462,0,0,0,0,0,0,0,0,15.2926052116279,0,0,0,0,0,0,12.2135089241349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP106631,0,67.6427984070749,0,0,0,0,0,0,0,0,95.2696560916086,0,0,0,0,0,0,76.0875455013636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP106677,0,0,0,0,0,0,0,0,0,0,19.0488539664809,0,0,0,0,0,0,15.2134541299253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP106743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP109301,0,132.023557260261,0,0,0,0,0,0,0,0,26.1175457034711,0,0,0,0,0,0,20.8588970362813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP109384,0,35.8222450186437,0,0,0,0,0,0,0,0,16.7779603772988,0,0,0,0,0,0,13.3997946040685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP115498,0,167.327715690847,0,0,0,0,0,0,0,0,43.1835472638143,0,0,0,0,0,0,34.4887370453641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP115501,0,27.7475780181941,0,0,0,0,0,0,0,0,26.8269533177525,0,0,0,0,0,0,21.4254686640696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP115830,0,0,0,0,0,0,0,0,0,0,15.0545004110938,0,0,0,0,0,0,12.0233454388452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98833,0,26.5096328431557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98839,0,34.8154148034023,0,0,0,0,0,0,0,0,27.9011802733442,0,0,0,0,0,0,22.2834049232682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98841,0,36.1593510743474,0,0,0,0,0,0,0,0,18.814423643093,0,0,0,0,0,0,15.026225282573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98843,0,0,0,0,0,0,0,0,0,0,15.7748349136544,0,0,0,0,0,0,12.5986438758111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98845,0,0,0,0,0,0,0,0,0,0,26.5458404639048,0,0,0,0,0,0,21.2009566007785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98847,0,42.9289251473758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98849,0,0,0,0,0,0,0,0,0,0,20.5365621228241,0,0,0,0,0,0,16.4016190365947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98853,0,36.0845955064225,0,0,0,0,0,0,0,0,56.6620220584954,0,0,0,0,0,0,45.2533824351106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98855,0,26.2776062384519,0,0,0,0,0,0,0,0,17.0807638124662,0,0,0,0,0,0,13.6416299490928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98859,0,0,0,0,0,0,0,0,0,0,18.3609843330356,0,0,0,0,0,0,14.6640839087979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98861,0,103.735473460867,0,0,0,0,0,0,0,0,48.5165569646198,0,0,0,0,0,0,38.7479695745449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98867,0,34.3725162067475,0,0,0,0,0,0,0,0,27.5914479795662,0,0,0,0,0,0,22.0360358137018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98869,0,0,0,0,0,0,0,0,0,0,20.5709316131515,0,0,0,0,0,0,16.429068386854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98871,0,0,0,0,0,0,0,0,0,0,24.3502049943184,0,0,0,0,0,0,19.4474023154989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98873,0,61.823254797452,0,0,0,0,0,0,0,0,25.1169658396405,0,0,0,0,0,0,20.0597793629295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98875,0,47.8205027134823,0,0,0,0,0,0,0,0,40.1297162852134,0,0,0,0,0,0,32.049781001329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98877,0,0,0,0,0,0,0,0,0,0,28.3815867576539,0,0,0,0,0,0,22.6670837537966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98879,0,86.8669215103198,0,0,0,0,0,0,0,0,25.6486595328535,0,0,0,0,0,0,20.4844189568441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98881,0,0,0,0,0,0,0,0,0,0,60.6657771619083,0,0,0,0,0,0,48.4509997154157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98883,0,34.8698642099709,0,0,0,0,0,0,0,0,38.9903304691352,0,0,0,0,0,0,31.1398053209182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98885,0,49.5268642700623,0,0,0,0,0,0,0,0,53.0803066484857,0,0,0,0,0,0,42.3928290814804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98887,0,67.1118647785827,0,0,0,0,0,0,0,0,33.296073894034,0,0,0,0,0,0,26.5920613274074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98889,0,68.1780949623424,0,0,0,0,0,0,0,0,31.0353673255634,0,0,0,0,0,0,24.7865377121198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98891,0,122.100134688804,0,0,0,0,0,0,0,0,48.3138158515991,0,0,0,0,0,0,38.5860494596331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP98893,0,95.6042462945283,0,0,0,0,0,0,0,0,36.3581507369223,0,0,0,0,0,0,29.0376029685771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50097,0,254.282302366241,0,0,463.570123932381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50099,0,64.455337439233,0,0,0,0,0,0,0,0,30.8812285138782,0,0,0,0,0,0,24.6634340469155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50101,0,0,0,0,0,0,0,0,0,0,17.5614164789992,0,0,0,0,0,0,14.025505394177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50105,0,116.818358365004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50107,0,105.887558407025,0,0,0,0,0,0,0,0,55.103655622216,0,0,0,0,0,0,44.0087859707948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50109,0,0,0,0,0,0,0,0,0,0,36.5329639090955,0,0,0,0,0,0,29.1772183061109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50111,0,0,0,0,0,0,0,0,0,0,22.3125174440977,0,0,0,0,0,0,17.8199938566513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.399225291594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50115,0,89.9258518783355,0,0,0,0,0,0,0,0,40.6271163162311,0,0,0,0,0,0,32.447031805468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50117,0,393.209282543175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50119,0,49.6086425621028,0,0,0,0,0,0,0,0,40.2475044118501,0,0,0,0,0,0,32.1438530260707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50121,0,31.2517405495996,0,0,0,0,0,0,0,0,29.9605344000494,0,0,0,0,0,0,23.9281174922779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50123,0,105.844549691774,0,0,0,0,0,0,0,0,28.9969243660502,0,0,0,0,0,0,23.1585259421942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50125,0,37.0717650244479,0,0,0,0,0,0,0,0,56.11318431131,0,0,0,0,0,0,44.8150506642719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50129,0,40.4437577420045,0,0,0,0,0,0,0,0,26.4398974937274,0,0,0,0,0,0,21.116344764286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50131,0,62.2630018957781,0,0,0,0,0,0,0,0,63.7904578783959,0,0,0,0,0,0,50.9465402258629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver.HCC..SP50133,0,0,0,0,0,0,0,0,0,0,15.6385016439514,0,0,0,0,0,0,12.489760687948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
